country_code,administrative_code,name_zh,source_name,name_source
IN,252769,内利库帕姆,Nellikuppam,phonetic_translation
IN,252594,内利亚拉姆,Nelliyalam,phonetic_translation
IN,252695,奥达查特拉姆,Oddanchatram,phonetic_translation
IN,253061,帕德马纳巴普拉姆,Padmanabhapuram,reference
IN,252692,帕兰尼,Palani,reference
IN,252636,帕拉达姆,Palladam,reference
IN,252720,帕拉帕蒂,Pallapatti,reference
IN,252506,帕利帕拉耶姆,Pallipalayam,reference
IN,252770,潘鲁蒂,Panruti,reference
IN,252952,帕拉马基迪,Paramakudi,phonetic_translation
IN,252839,帕图科泰,Pattukkottai,reference
IN,252762,佩拉姆巴卢尔,Perambalur,reference
IN,252902,佩里亚库拉姆,Periyakulam,phonetic_translation
IN,252350,佩尔纳姆帕图,Pernambut,reference
IN,252558,佩伦杜拉伊,Perundurai,reference
IN,252674,坡拉奇,Pollachi,reference
IN,252429,坡鲁尔,Polur,reference
IN,252264,庞内利,Ponneri,reference
IN,252278,波奥纳马莱埃,Poonamallee,reference
IN,252848,布杜戈代,Pudukkottai,reference
IN,300381,普尔加卢尔,Pugalur,phonetic_translation
IN,252990,普利延库迪,Puliangudi,reference
IN,252531,蓬贾伊普利亚姆帕蒂,Punjaipuliampatti,reference
IN,252923,拉贾帕拉耶姆,Rajapalayam,reference
IN,252957,拉默纳特布勒姆,Ramanathapuram,reference
IN,290447,拉美斯瓦兰,Rameswaram,reference
IN,252364,拉尼贝德,Ranipet,reference
IN,252512,拉西普拉姆,Rasipuram,reference
IN,252474,萨兰姆,Salem,reference
IN,252992,桑卡兰科维尔,Sankarankovil,phonetic_translation
IN,252473,三卡基利,Sankari,reference
IN,252528,瑟蒂耶门格勒姆,Sathyamangalam,reference
IN,252948,萨图尔,Sattur,reference
IN,253006,森戈泰,Sengottai,phonetic_translation
IN,252360,绍灵库尔,Sholingur,reference
IN,252791,锡尔格济,Sirkali,reference
IN,252866,西瓦冈格阿,Sivagangai,reference
IN,252938,西瓦卡西,Sivakasi,reference
IN,252299,斯里佩鲁姆布杜尔,Sriperumbudur,reference
IN,252932,斯里维利普图尔,Srivilliputhur,reference
IN,252993,苏兰代,Surandai,reference
IN,252319,塔姆巴拉姆,Tambaram,reference
IN,252997,坦卡希,Tenkasi,reference
IN,252833,坦贾武尔,Thanjavur,reference
IN,252466,塔拉芒格阿拉姆,Tharamangalam,reference
IN,252905,泰尼-阿林加拉姆,Theni-Allinagaram,phonetic_translation
IN,252616,提鲁马鲁格潘迪,Thirumuruganpoondi,phonetic_translation
IN,252275,蒂鲁宁德拉武尔,Thirunindravur,reference
IN,252398,提鲁帕图尔,Thirupathur,phonetic_translation
IN,252812,蒂鲁图赖波奥恩迪,Thiruthuraipoondi,reference
IN,252830,蒂鲁瓦伊耶鲁,Thiruvaiyaru,reference
IN,252434,提鲁凡纳马拉,Thiruvannamalai,reference
IN,252424,提鲁阿迪普乌拉姆,Thiruvathipuram,phonetic_translation
IN,252277,提鲁韦卡杜,Thiruverkadu,phonetic_translation
IN,252970,杜蒂戈林,Thoothukudi,reference
IN,252741,图瑞尤尔,Thuraiyur,phonetic_translation
IN,252754,图瓦古迪,Thuvakudi,phonetic_translation
IN,252438,廷迪瓦纳姆,Tindivanam,reference
IN,252984,缇鲁晨杜尔,Tiruchendur,reference
IN,252502,蒂鲁琴格奥德,Tiruchengode,reference
IN,252749,蒂鲁吉拉帕利,Tiruchirappalli,reference
IN,252446,提鲁科伊鲁尔,Tirukkoyilur,reference
IN,252888,蒂鲁曼加拉姆,Tirumangalam,phonetic_translation
IN,253011,蒂鲁内尔维利,Tirunelveli,reference
IN,252621,蒂鲁布尔,Tiruppur,reference
IN,252269,提如坦尼,Tiruttani,reference
IN,252273,蒂鲁沃卢尔,Tiruvallur,reference
IN,252808,蒂鲁瓦鲁尔,Tiruvarur,reference
IN,252789,提塔库迪,Tittakudi,phonetic_translation
IN,252600,乌塔卡蒙德,Udhagamandalam,reference
IN,252683,乌杜马尔佩特,Udumalpet,phonetic_translation
IN,252453,乌卢尔佩泰,Ulundurpettai,phonetic_translation
IN,252884,乌西兰帕蒂,Usilampatti,phonetic_translation
IN,252776,库林吉帕迪,Vadalur,reference
IN,252689,瓦尔巴赖,Valparai,reference
IN,252426,万达瓦西,Vandavasi,reference
IN,252394,凡尼亚姆巴迪,Vaniyambadi,reference
IN,252802,韦达兰耶姆,Vedaranyam,reference
IN,252587,韦拉科伊,Vellakoil,phonetic_translation
IN,252381,韦洛尔,Vellore,reference
IN,253015,维克拉马辛格阿普拉姆,Vikramasingapuram,reference
IN,252442,维卢布勒姆,Villupuram,reference
IN,252787,维鲁达恰拉姆,Virudhachalam,reference
IN,252943,维鲁杜纳加尔,Virudhunagar,reference
IN,252365,瓦拉贾佩特,Walajapet,reference
IN,263214,阿查佩特,Achampet,phonetic_translation
IN,248083,阿迪拉巴德,Adilabad,reference
IN,290144,阿莱尔,Alair,phonetic_translation
IN,290062,阿兰布尔,Alampur,phonetic_translation
IN,302811,阿里亚达布德,Aliyadbad,phonetic_translation
IN,290104,阿芒加尔,Amangal,phonetic_translation
IN,290142,阿马钦塔,Amarchinta,phonetic_translation
IN,260558,安多尔约皮特,Andole Jogipet,phonetic_translation
IN,248090,阿莫尔,Armoor,phonetic_translation
IN,301596,阿斯法巴德,Asifabad,reference
IN,302289,阿斯瓦罗佩塔,Aswaraopeta,phonetic_translation
IN,290140,阿特马库尔,Atmakur,phonetic_translation
IN,290201,班斯瓦达,Banswada,reference
IN,248084,贝尔拉姆帕尔莱,Bellampalli,reference
IN,248085,拜恩萨,Bhainsa,reference
IN,290093,贝姆加尔,Bheemgal,phonetic_translation
IN,251682,邦格伊尔,Bhongir,reference
IN,290073,布霍特普尔,Bhootpur,phonetic_translation
IN,253291,布帕尔帕莱,Bhupalpalle,phonetic_translation
IN,302728,比奇库纳达,Bichkunda,phonetic_translation
IN,248092,博丹,Bodhan,reference
IN,290091,昌都尔,Chandur,phonetic_translation
IN,290075,陈努尔,Chennur,phonetic_translation
IN,290132,切里尔,Cherial,phonetic_translation
IN,302290,彻法拉,Chevella,reference
IN,290089,奇提尔,Chityal,phonetic_translation
IN,290063,乔普南迪,Choppandandi,phonetic_translation
IN,290143,丘图帕尔,Choutuppal,phonetic_translation
IN,305330,会泡达,Cyberabad Municipal Corporation,phonetic_translation
IN,302291,德瓦拉卡达拉,Devarakadara,phonetic_translation
IN,251686,德瓦拉科恩达,Devarakonda,reference
IN,290061,达摩浦里,Dharmapuri,phonetic_translation
IN,290069,多纳卡尔,Dornakal,phonetic_translation
IN,260709,杜巴克,Dubbak,phonetic_translation
IN,302293,埃杜拉普拉姆,Edulapuram,phonetic_translation
IN,302294,加达波塔拉姆,Gaddapotharam,phonetic_translation
IN,248103,加德瓦尔,Gadwal,reference
IN,254930,嘎伊维,Gajwel,reference
IN,302324,古玛迪达拉,Gummadidala,phonetic_translation
IN,290090,哈利亚,Haliya,phonetic_translation
IN,253267,胡森巴德,Husnabad,phonetic_translation
IN,253265,胡祖拉巴德,Huzurabad,reference
IN,253257,胡祖尔讷格尔,Huzurnagar,reference
IN,251664,海得拉巴,Hyderabad,reference
IN,258044,伊布拉黑马帕特南,Ibrahimpatnam,phonetic_translation
IN,257993,伊耶贾,Ieeja,phonetic_translation
IN,302732,因德雷什姆,Indresham,phonetic_translation
IN,302304,伊萨普尔,Isnapur,phonetic_translation
IN,263216,贾德切拉,Jadcherla,phonetic_translation
IN,251651,杰格蒂亚尔,Jagtial,reference
IN,253266,贾米库纳,Jammikunta,phonetic_translation
IN,251690,金冈,Jangaon,reference
IN,302736,吉纳拉姆,Jinnaram,phonetic_translation
IN,248086,卡加兹纳加尔,Kagaz Nagar,reference
IN,302727,卡拉鲁,Kalluru,phonetic_translation
IN,258029,卡拉瓦库尔,Kalwakurthy,phonetic_translation
IN,248093,卡马雷迪,Kamareddy,phonetic_translation
IN,251653,格里姆讷格尔,Karimnagar,reference
IN,302303,基沙穆德拉姆,Kesamudram,phonetic_translation
IN,248105,卡姆马姆,Khammam,reference
IN,290092,汗,Khanapur,phonetic_translation
IN,253255,科达德,Kodad,phonetic_translation
IN,290136,可丹高,Kodangal,reference
IN,302302,科,Kohir,phonetic_translation
IN,257989,科拉帕尔,Kollapur,phonetic_translation
IN,251652,库鲁特拉,Korutla,phonetic_translation
IN,290074,科斯吉,Kosgi,phonetic_translation
IN,248109,科塔格德姆,Kothagudem,phonetic_translation
IN,290138,科塔卡塔,Kothakota,phonetic_translation
IN,290064,科塔帕利,Kothapally,phonetic_translation
IN,297017,科特尔,Kothur,phonetic_translation
IN,290076,基亚坦帕利,Kyathanpally,phonetic_translation
IN,290077,卢克塞提佩特,Luxettipet,phonetic_translation
IN,302301,马杜尔,Maddur,phonetic_translation
IN,257876,玛迪拉,Madhira,reference
IN,257971,马哈布巴巴德,Mahabubabad,phonetic_translation
IN,248101,马赫布卜讷格尔,Mahabubnagar,reference
IN,290072,马克塔尔,Makthal,phonetic_translation
IN,305331,马尔卡杰吉里,Malkajgiri Municipal Corporation,reference
IN,248087,曼切里亚尔,Mancherial,reference
IN,248088,马恩达马尔里,Mandamarri,reference
IN,290094,曼坦尼,Manthani,reference
IN,248107,马努古尔,Manugur,reference
IN,290070,马里佩达,Maripeda,phonetic_translation
IN,248095,梅德格,Medak,reference
IN,253104,梅特帕利,Metpalli,phonetic_translation
IN,251689,密亚拉古达,Miryalaguda,reference
IN,302299,莫因阿巴德,Moinabad,phonetic_translation
IN,290141,莫库尔,Mothkur,phonetic_translation
IN,302710,穆杜钦塔拉帕利,Muduchinthalapally,phonetic_translation
IN,302731,穆卢古,Mulugu,phonetic_translation
IN,251680,纳尔卡库纳尔,Nagarkurnool,phonetic_translation
IN,297095,纳克雷卡尔,Nakrekal,phonetic_translation
IN,251685,纳尔戈恩达,Nalgonda,reference
IN,294879,南迪孔达,Nandikonda,phonetic_translation
IN,290131,纳拉亚恩柯,Narayankhed,reference
IN,248102,纳拉耶恩佩特,Narayanpet,reference
IN,253275,纳尔萨姆帕特,Narsampet,reference
IN,290080,纳尔萨普尔,Narsapur,phonetic_translation
IN,290147,纳斯普尔,Naspur,reference
IN,290133,内雷楚尔查拉,Nereducharla,phonetic_translation
IN,248089,尼尔马尔,Nirmal,reference
IN,248091,尼扎马巴德,Nizamabad,reference
IN,248110,帕卢万查,Palwancha,phonetic_translation
IN,290135,帕利基,Parigi,reference
IN,257970,帕尔卡,Parkal,reference
IN,290139,佩巴尔,Pebbair,phonetic_translation
IN,253268,佩达帕利,Peddapalli,phonetic_translation
IN,290145,波查马普利,Pochamapally,phonetic_translation
IN,289549,拉卡伊尔,Raikal,phonetic_translation
IN,251648,拉马古恩达姆,Ramagundam,reference
IN,290078,拉马扬佩特,Ramayampet,phonetic_translation
IN,248098,萨达西沃佩特,Sadasivpet,reference
IN,248094,森加雷迪,Sangareddy,reference
IN,248108,萨图尔帕利,Sathupally,phonetic_translation
IN,254925,沙德纳加尔,Shadnagar,phonetic_translation
IN,290100,桑卡尔帕利,Shankarpally,phonetic_translation
IN,248096,斯迪佩特,Siddipet,reference
IN,251654,西里拉,Sircilla,phonetic_translation
IN,302292,斯泰申加纳普尔,Station Ghanpur,manual
IN,290095,苏尔坦巴德,Sulthanabad,phonetic_translation
IN,251684,苏里亚佩特,Suryapet,reference
IN,248099,坦杜尔,Tandur,reference
IN,290134,提鲁马拉吉里,Thirumalagiri,phonetic_translation
IN,290071,托鲁尔,Thorrur,phonetic_translation
IN,290079,图普兰,Toopran,phonetic_translation
IN,253269,韦穆拉瓦达,Vemulawada,phonetic_translation
IN,248100,维卡拉巴德,Vikarabad,reference
IN,290060,瓦德佩莱,Waddepalle,phonetic_translation
IN,248104,瓦纳帕尔蒂,Wanaparthy,reference
IN,251691,瓦朗加尔,Warangal,reference
IN,290137,瓦尔达纳佩特,Wardhannapet,phonetic_translation
IN,290068,维拉,Wyra,phonetic_translation
IN,290146,雅达吉古塔,Yadagirigutta,phonetic_translation
IN,248106,耶兰杜,Yellandu,reference
IN,302809,耶拉佩特,Yellapet,phonetic_translation
IN,290067,耶拉雷迪,Yellareddy,phonetic_translation
IN,248097,扎希拉巴德,Zaheerabad,phonetic_translation
IN,251272,达曼,Daman,reference
IN,251271,迪乌,Diu,reference
IN,251273,锡尔瓦斯萨,Silvassa,reference
IN,249785,阿加尔塔拉,Agartala Municipal Corporation,reference
IN,249802,安巴萨,Ambassa Municipal Council,reference
IN,249798,贝洛尼亚,Belonia Municipal Council,reference
IN,261690,比沙尔加尔,Bishalgarh Municipal Council,phonetic_translation
IN,249803,达尔马纳加尔,Dharmanagar Municipal Council,reference
IN,249804,凯拉萨哈尔,Kailashahar Municipal Council,reference
IN,249783,柯瓦伊,Khowai Municipal Council,reference
IN,249805,库马格哈特,Kumarghat Municipal Council,phonetic_translation
IN,261691,梅拉加尔,Melaghar Municipal Council,phonetic_translation
IN,261692,莫罕普尔,Mohanpur Municipal Council,phonetic_translation
IN,249786,拉尼尔巴扎尔,Ranirbazar Municipal Council,reference
IN,261689,桑蒂尔巴扎尔,Santirbazar Municipal Council,phonetic_translation
IN,249784,泰利马拉,Teliamura Municipal Council,phonetic_translation
IN,249796,乌戴普尔,Udaipur Municipal Council,reference
IN,249066,阿奇内拉,Achhnera,reference
IN,248917,阿夫扎尔加尔,Afzalgarh,reference
IN,249062,阿格拉,Agra,reference
IN,249545,阿赫劳拉,Ahraura,reference
IN,249400,阿克巴普尔,Akbarpur,phonetic_translation
IN,249095,阿利甘杰,Aliganj,reference
IN,249025,阿里格尔,Aligarh,reference
IN,248950,阿姆罗哈,Amroha,reference
IN,249011,阿努普斯哈赫尔,Anupshahr,reference
IN,249145,阿奥恩拉,Aonla,reference
IN,249339,阿塔拉,Atarra,reference
IN,249022,阿特劳利,Atrauli,reference
IN,249273,奥赖耶,Auraiya,reference
IN,249391,曹妃甸,Ayodhya,reference
IN,249477,阿泽姆格尔,Azamgarh,reference
IN,249428,班西,Baansi,reference
IN,248947,巴奇拉奥恩,Bachhraon,reference
IN,248973,巴格帕特,Baghpat,reference
IN,249074,巴镇,Bah,reference
IN,249135,巴赫里,Bahedi,reference
IN,248935,巴赫乔伊,Bahjoi,reference
IN,249410,巴赫赖奇,Bahraich,reference
IN,249497,巴里亚,Ballia,reference
IN,249414,伯尔拉姆布尔,Balrampur,reference
IN,249334,班达,Banda,reference
IN,249212,邦格尔毛,Bangarmau,reference
IN,248972,巴劳特,Baraut,reference
IN,249149,巴雷利,Bareilly,reference
IN,249311,巴鲁亚萨格尔,Barua Sagar,phonetic_translation
IN,249430,巴蒂施,Basti,phonetic_translation
IN,249353,贝尔哈,Belha,phonetic_translation
IN,249535,巴多希,Bhadohi,reference
IN,249264,巴尔塔纳,Bharthana,phonetic_translation
IN,249361,巴尔瓦里,Bharwari(Kaushambi),phonetic_translation
IN,297025,宾格阿,Bhinga,reference
IN,248910,比杰诺尔,Bijnor,reference
IN,248931,比拉里,Bilari,reference
IN,249470,比拉里亚甘杰,Bilariaganj,reference
IN,248941,比拉斯布尔,Bilaspur,reference
IN,249203,比尔格拉姆,Bilgram,reference
IN,249282,比尔豪尔,Bilhaur,reference
IN,249122,比尔西,Bilsi,reference
IN,249345,宾德基,Bindki,reference
IN,249162,比瑟尔布尔,Bisalpur,reference
IN,249118,比绍利,Bisauli,reference
IN,249193,比斯万,Biswan,phonetic_translation
IN,249126,布道恩,Budaun,reference
IN,249005,布兰德舍赫尔,Bulandshahr,reference
IN,248937,钱道西,Chandausi,reference
IN,248924,昌德普尔,Chandpur,phonetic_translation
IN,249330,恰尔卡里,Charkhari,reference
IN,249256,奇布拉毛,Chhibramau,reference
IN,249303,奇尔嘎安,Chirgaon,reference
IN,249342,奇特拉库特神庙-卡尔维,Chitrakoot Dham - Karwi,phonetic_translation
IN,249543,丘纳尔,Chunar,reference
IN,249421,乔洛内尔甘杰,Colonelganj,reference
IN,248996,达德里,Dadri,reference
IN,297026,达塔甘杰,Dataganj,reference
IN,249013,德贝伊,Debai,phonetic_translation
IN,248882,代奥班德,Deoband,reference
IN,249460,德奥里亚,Deoria,reference
IN,248919,坦布尔,Dhampur,reference
IN,248946,丹哈乌拉,Dhanaura,phonetic_translation
IN,249098,伊塔,Etah,reference
IN,249262,埃达沃,Etawah,reference
IN,249059,埃特马德普尔,Etmadpur,reference
IN,249156,法里德普尔,Faridpur,phonetic_translation
IN,249250,法鲁卡巴德-丘姆-法泰赫加尔,Farrukhabad,reference
IN,249068,法塔赫布尔西格里,Fatehpur Sikri,reference
IN,249347,法塔赫普尔,Fatehpur(Fatehpur),phonetic_translation
IN,249079,菲罗扎巴德,Firozabad,reference
IN,297027,加杰劳拉,Gajralua,reference
IN,297022,甘加格哈特,Gangaghat,phonetic_translation
IN,248878,冈格奥,Gangoh,reference
IN,249090,甘杰敦达瓦拉,Ganj Dundwara,reference
IN,248993,加姆穆克特什瓦尔,Garhmukteshwar,phonetic_translation
IN,249462,古拉巴尔哈贾,Gaura Barhaj,phonetic_translation
IN,276425,高利甘尼,Gauriganj,reference
IN,249290,加塔姆普尔,Ghatampur,reference
IN,248988,加济阿巴德,Ghaziabad,reference
IN,249512,加齐普尔,Ghazipur,reference
IN,249179,戈拉戈卡拉纳特,Gola Gokarannath,reference
IN,249419,贡达,Gonda,reference
IN,249537,戈皮甘杰,Gopi Ganj,phonetic_translation
IN,249444,戈勒克布尔,Gorakhpur,reference
IN,249006,古劳提,Gulaothi,reference
IN,249254,古尔萨海甘杰,Gursahaiganj,reference
IN,249305,古尔萨赖,Gursarai,reference
IN,248914,哈尔道尔,Haldaur,reference
IN,249322,赫米尔布尔,Hamirpur,reference
IN,248991,哈普尔,Hapur,reference
IN,249201,赫尔多伊,Hardoi,reference
IN,248952,哈桑普尔,Hasanpur,reference
IN,297020,哈塔,Hata,phonetic_translation
IN,249037,哈特勒斯,Hathras,reference
IN,249012,贾杭格伊拉巴德,Jahangirabad,reference
IN,249240,贾伊斯,Jais,reference
IN,249174,贾拉拉巴德,Jalalabad,phonetic_translation
IN,249399,贾拉普尔,Jalalpur,phonetic_translation
IN,249294,贾劳恩,Jalaun,reference
IN,249101,贾莱萨尔,Jalesar,reference
IN,249261,杰斯文德讷格尔,Jaswantnagar,reference
IN,249505,朱纳普尔,Jaunpur,phonetic_translation
IN,249314,占西,Jhansi,reference
IN,263354,金贾克,Jhinjhak,reference
IN,249086,卡斯甘杰,Kaasganj,reference
IN,249248,凯姆甘杰,Kaimganj,reference
IN,248885,凯拉纳,Kairana,reference
IN,249130,卡克拉拉,Kakrala,phonetic_translation
IN,249295,卡尔皮,Kalpi,reference
IN,248886,坎德拉,Kandhla,phonetic_translation
IN,249259,卡纳乌杰,Kannauj,phonetic_translation
IN,249286,坎普尔,Kanpur,reference
IN,249020,考尔,Khair,reference
IN,249188,凯拉巴德,Khairabad,phonetic_translation
IN,249433,卡利拉巴德,Khalilabad,reference
IN,248899,克道利,Khatauli,reference
IN,297023,赫卡达达,Khekada,phonetic_translation
IN,274820,霍达马坎普尔,Khoda Makanpur,phonetic_translation
IN,249018,库尔贾,Khurja,reference
IN,248908,基拉特普尔,Kiratpur,phonetic_translation
IN,249299,科恩彻,Konch,reference
IN,249041,科西卡兰,Kosi Kalan,phonetic_translation
IN,297024,库希纳加尔,Kushinagar,phonetic_translation
IN,249191,拉赫尔布尔,Laharpur,reference
IN,249182,勒金布尔,Lakhimpur,reference
IN,249318,勒利德布尔,Lalitpur,reference
IN,248985,洛尼 (印度),Loni,reference
IN,249234,勒克瑙,Lucknow,reference
IN,249441,玛哈拉吉甘杰,Maharajganj,phonetic_translation
IN,249194,马赫穆达巴德,Mahmudabad,reference
IN,249331,马霍巴,Mahoba,reference
IN,249106,迈恩布里,Mainpuri,reference
IN,249205,马拉万,Mallawan,phonetic_translation
IN,249359,曼詹普尔,Manjhanpur,reference
IN,249099,马尔赫拉,Marehra,phonetic_translation
IN,249052,马图拉-弗林达万,Mathura-Vrindavan,phonetic_translation
IN,249327,毛德哈,Maudaha,reference
IN,249488,毛纳特班詹,Maunath Bhanjan,reference
IN,249308,莫拉尼普尔,Mauranipur,phonetic_translation
IN,248961,马瓦纳,Mawana,reference
IN,248964,密拉特,Meerut,reference
IN,248945,米拉克,Milak,phonetic_translation
IN,249540,米尔扎普尔-丘姆-温迪亚恰尔,Mirzapur-Cum-Vindhyachal,reference
IN,249187,米斯里克-丘姆-内埃姆萨尔,Misrikh Cum Neemsar,reference
IN,248981,莫迪纳加尔,Modinagar,phonetic_translation
IN,249514,穆罕默德阿巴德,Mohammadabad(Gazipur),phonetic_translation
IN,249180,穆哈马迪,Mohammadi,phonetic_translation
IN,248929,莫拉达巴德,Moradabad,reference
IN,249474,穆巴克拉普尔,Mubarakpur,phonetic_translation
IN,249503,莫格拉巴德斯哈赫普尔,Mungra Badshahpur,reference
IN,248983,穆拉德纳格尔,Muradnagar,phonetic_translation
IN,248895,穆扎法尔讷格尔,Muzaffarnagar,reference
IN,248915,纳吉纳,Nagina,reference
IN,248905,纳吉巴巴德,Najibabad,reference
IN,248876,纳库尔,Nakur,reference
IN,249408,南帕拉,Nanpara,reference
IN,249436,瑙坦瓦,Nautanwa,reference
IN,301389,纳瓦布甘杰,Nawabganj (Bara Banki),phonetic_translation
IN,249154,纳瓦布甘杰,Nawabganj(Bareilly),phonetic_translation
IN,249422,纳瓦布甘杰,Nawabganj(Gonda),phonetic_translation
IN,248920,内赫陶尔,Nehtaur,reference
IN,248923,努尔普尔,Noorpur,phonetic_translation
IN,249297,奥莱伊,Orai,reference
IN,249452,伯德劳纳,Padrauna,reference
IN,249176,帕利亚卡兰,Palia Kalan,reference
IN,249198,皮哈尼,Pihani,reference
IN,249160,比利皮德,Pilibhit,reference
IN,248990,皮尔库瓦,Pilkhuwa,reference
IN,249167,波瓦扬,Powayan,phonetic_translation
IN,249369,普拉亚格拉吉,Prayagraj,reference
IN,249518,穆加尔萨赖,Pt Deen Dayal Nagar(Mughalsarai),reference
IN,249279,普克拉延,Pukhrayan,reference
IN,249165,普兰普尔,Puranpur,reference
IN,249241,拉埃巴雷利,Rae Bareli,reference
IN,248943,兰布尔,Rampur,reference
IN,249495,拉斯拉,Rasra,reference
IN,249326,拉斯,Rath,reference
IN,249547,罗伯特甘杰,Robertsganj,phonetic_translation
IN,249388,鲁道利,Rudauli,reference
IN,248873,萨哈兰普尔,Saharanpur,reference
IN,249123,萨哈斯万,Sahaswan,reference
IN,248934,萨巴哈尔,Sambhal,reference
IN,249301,萨姆塔尔,Samthar,reference
IN,249202,桑迪,Sandi,reference
IN,249209,桑迪拉,Sandila,reference
IN,248955,萨尔达纳,Sardhana,reference
IN,248875,萨尔萨万,Sarsawan,phonetic_translation
IN,248921,塞奥哈拉,Seohara,reference
IN,249197,沙哈巴德,Shahabad,phonetic_translation
IN,249501,沙赫根杰,Shahganj,reference
IN,297802,沙哈贾汗普尔,Shahjahanpur,phonetic_translation
IN,248888,沙姆利,Shamli,reference
IN,249071,沙姆斯巴德,Shamsabad,phonetic_translation
IN,248918,谢尔果德,Sherkot,reference
IN,249015,希卡普尔,Shikarpur,phonetic_translation
IN,249082,希戈哈巴德,Shikohabad,reference
IN,249008,西亚纳,Siana,phonetic_translation
IN,249427,瑙嘎尔,Siddharth Nagar (Tetri Bazar),reference
IN,249033,西坎德拉拉奥,Sikandra Rao,reference
IN,249003,西坎德拉巴德,Sikandrabad,reference
IN,249083,西尔萨甘杰,Sirsaganj,reference
IN,249438,西斯瓦巴扎尔,Siswa Bazar,reference
IN,249189,希塔布尔,Sitapur,phonetic_translation
IN,249084,索龙,Soron,reference
IN,248939,苏拉,Suar,phonetic_translation
IN,249404,苏丹普尔,Sultanpur,phonetic_translation
IN,248940,塔纳,Tanda,phonetic_translation
IN,249396,塔纳,Tanda (Ambedkar Nagar),phonetic_translation
IN,248925,塔库尔德瓦拉,Thakurdwara,reference
IN,249170,蒂尔哈尔,Tilhar,reference
IN,249075,通德拉,Tundla,reference
IN,249125,乌贾尼,Ujhani,reference
IN,249223,乌瑙,Unnao,reference
IN,249417,乌特劳拉,Utraula,reference
IN,249531,瓦拉纳西,Varanasi,reference
IN,249516,赞玛尼雅,Zamania,reference
IN,248449,阿尔莫拉,Almora,reference
IN,248447,巴盖什沃尔,Bageshwar,reference
IN,248467,巴杰普尔,Bajpur,phonetic_translation
IN,248410,巴拉哈特-乌塔尔卡什,Barahat-Uttarkashi,phonetic_translation
IN,248409,伯尔果德,Barkot,reference
IN,259826,贝林加,Berinag,phonetic_translation
IN,248456,比姆塔尔,Bhimtal,phonetic_translation
IN,248455,布瓦利,Bhowali,phonetic_translation
IN,248423,昌巴,Chamba,phonetic_translation
IN,248414,昌利戈什瓦尔,Chamoli Gopeshwar,phonetic_translation
IN,248451,金巴沃德,Champawat,reference
IN,262842,钦尼亚利索尔,Chiniyalisaur,phonetic_translation
IN,248430,德拉敦,Dehradun,reference
IN,248421,德沃普拉耶格,Devprayag,reference
IN,248444,达尔楚拉,Dharchula,reference
IN,248445,迪希哈特,Didihat,phonetic_translation
IN,248440,多加达,Dogadda,reference
IN,248433,多伊瓦拉,Doiwala,reference
IN,248469,加达普尔,Gadarpur,phonetic_translation
IN,262883,甘戈利哈特,Gangolihat,phonetic_translation
IN,248416,戈查尔,Gochar,phonetic_translation
IN,248459,哈尔德瓦尼,Haldwani-Cumkathgodam,reference
IN,248485,赫里德瓦尔,Haridwar,reference
IN,248428,赫尔贝尔特普尔,Herbertpur,reference
IN,248462,贾斯普尔,Jaspur,phonetic_translation
IN,248413,乔斯希马特,Joshimath,reference
IN,248458,卡拉东格伊,Kaladhungi,reference
IN,248441,科特德瓦拉,Kanvnagri Kotdwar,reference
IN,248417,卡尔恩普拉耶格,Karnaprayag,reference
IN,248463,卡希普尔,Kashipur,phonetic_translation
IN,248477,卡缇玛,Khatima,reference
IN,248474,基恰,Kichha,reference
IN,248486,拉克萨尔,Laksar,reference
IN,248450,洛哈加特,Lohaghat,reference
IN,248465,玛乌卡赫冈杰,Mahua Kheraganj,phonetic_translation
IN,248482,芒格劳尔,Manglaur,reference
IN,248426,穆尼基雷蒂-达尔瓦拉,Munikireti-Dhalwala,phonetic_translation
IN,248429,穆索里,Mussoorie,reference
IN,299528,纳格拉,Nagla,phonetic_translation
IN,248424,纳伦德拉纳加尔,Narendranagar,reference
IN,248438,包里,Pauri,reference
IN,248446,比托拉格尔,Pithoragarh,reference
IN,262841,普罗拉,Purola,phonetic_translation
IN,248457,兰姆纳嘎尔,Ramnagar,reference
IN,277190,拉尼凯特,Ranikhet Chiliyanaula,reference
IN,248434,里希盖什,Rishikesh,reference
IN,248478,罗奥尔凯埃,Roorkee,reference
IN,248419,鲁德拉普拉耶格,Rudraprayag,reference
IN,248471,鲁德拉普尔,Rudrapur,reference
IN,262858,谢里瓦克纳格尔,Shivalik Nagar,phonetic_translation
IN,305322,西鲁阿利卡尔兰,Sirauli Kalan,phonetic_translation
IN,248476,西塔尔甘杰,Sitarganj,reference
IN,248437,斯利那加,Srinagar,reference
IN,248452,塔纳克普尔,Tanakpur,reference
IN,248422,特赫里,Tehri,reference
IN,248427,维卡斯纳加尔,Vikasnagar,reference
IN,249958,阿利普尔杜阿尔,Alipurduar,manual
IN,250168,阿拉姆巴格,Arambag,reference
IN,250032,阿散索尔,Asansol,reference
IN,250128,阿斯霍克纳加尔卡尔英格阿尔,Ashokenagar Kalyangarh,reference
IN,250134,巴杜里亚,Baduria,reference
IN,250175,拜迪亚巴蒂,Baidyabati,reference
IN,250246,巴尔伊,Bally,reference
IN,249989,巴卢尔加特,Balurghat,reference
IN,250209,班库拉,Bankura,reference
